   262    0.61713E+00    0.50109E+00    0.90743E-02    0.40140E+00    0.00000E+00    0.40140E+00    0.24340E-01    0.90743E-02    0.17670E+04    0.10000E+01
   263    0.63978E+00    0.50633E+00    0.31415E-01    0.44905E+00    0.00000E+00    0.44905E+00    0.13106E+00    0.31415E-01    0.17670E+04    0.10000E+01
   264    0.61467E+00    0.50503E+00    0.28664E-01    0.43173E+00    0.00000E+00    0.43173E+00    0.10685E+00    0.28664E-01    0.18658E+03    0.10559E+00
   266    0.58124E+00    0.50864E+00    0.33079E-01    0.48587E+00    0.00000E+00    0.48587E+00    0.16915E+00    0.33079E-01    0.29218E+03    0.16535E+00
   267    0.64241E+00    0.50427E+00    0.26333E-01    0.42317E+00    0.00000E+00    0.42317E+00    0.92045E-01    0.26333E-01    0.12065E+04    0.68278E+00
   268    0.64592E+00    0.50386E+00    0.24798E-01    0.41898E+00    0.00000E+00    0.41898E+00    0.83703E-01    0.24798E-01    0.69249E+03    0.39190E+00
   271    0.58141E+00    0.50392E+00    0.25028E-01    0.41956E+00    0.00000E+00    0.41956E+00    0.84899E-01    0.25028E-01    0.96540E+01    0.54635E-02
   272    0.71889E+00    0.50674E+00    0.31985E-01    0.45511E+00    0.00000E+00    0.45511E+00    0.13833E+00    0.31985E-01    0.37409E+03    0.21171E+00
   274    0.51628E+00    0.50082E+00    0.69915E-02    0.40077E+00    0.00000E+00    0.40077E+00    0.18347E-01    0.69915E-02    0.17670E+04    0.10000E+01
   277    0.71198E+00    0.50513E+00    0.28953E-01    0.43306E+00    0.00000E+00    0.43306E+00    0.10894E+00    0.28953E-01    0.11786E+04    0.66700E+00
   278    0.67819E+00    0.50792E+00    0.32932E-01    0.47374E+00    0.00000E+00    0.47374E+00    0.15801E+00    0.32932E-01    0.64563E+03    0.36538E+00
   279    0.65418E+00    0.50688E+00    0.32152E-01    0.45728E+00    0.00000E+00    0.45728E+00    0.14081E+00    0.32152E-01    0.27297E+03    0.15448E+00
   280    0.80123E+00    0.50688E+00    0.32148E-01    0.45722E+00    0.00000E+00    0.45722E+00    0.14074E+00    0.32148E-01    0.17670E+04    0.10000E+01
   281    0.81534E+00    0.50411E+00    0.25778E-01    0.42155E+00    0.00000E+00    0.42155E+00    0.88928E-01    0.25778E-01    0.71337E+02    0.40372E-01
   282    0.74425E+00    0.50516E+00    0.29025E-01    0.43340E+00    0.00000E+00    0.43340E+00    0.10947E+00    0.29025E-01    0.14440E+03    0.81721E-01
   283    0.73895E+00    0.50300E+00    0.20989E-01    0.41151E+00    0.00000E+00    0.41151E+00    0.65928E-01    0.20989E-01    0.84454E+03    0.47795E+00
   284    0.70121E+00    0.50726E+00    0.32522E-01    0.46314E+00    0.00000E+00    0.46314E+00    0.14725E+00    0.32522E-01    0.17670E+04    0.10000E+01
